Column1,Column2,amount_2013,amount_2014,amount_2015,amount_2016,amount_2017,amount_yr0,amount_yr1,amount_yr2,amount_yr3,amount_yr4,id,first_gift_year,lapsed_amount,recovered_amount,lapsed_count,recovered_count,max_consec_giving_years,total_giving_years,amount_20132,amount_20143,amount_20154,amount_20165,amount_20176,count_2013,count_2014,count_2015,count_2016,count_2017,lapsed_amount_2013,lapsed_amount_2014,lapsed_amount_2015,lapsed_amount_2016,lapsed_amount_2017,upgraded_amount_2013,upgraded_amount_2014,upgraded_amount_2015,upgraded_amount_2016,upgraded_amount_2017,downgraded_amount_2013,downgraded_amount_2014,downgraded_amount_2015,downgraded_amount_2016,downgraded_amount_2017,amount_yr07,amount_yr18,amount_yr29,amount_yr310,amount_yr411,count_yr0,count_yr1,count_yr2,count_yr3,count_yr4,lapsed_amount_yr0,lapsed_amount_yr1,lapsed_amount_yr2,lapsed_amount_yr3,lapsed_amount_yr4,upgraded_amount_yr0,upgraded_amount_yr1,upgraded_amount_yr2,upgraded_amount_yr3,upgraded_amount_yr4,downgraded_amount_yr0,downgraded_amount_yr1,downgraded_amount_yr2,downgraded_amount_yr3,downgraded_amount_yr4,amount_01_2013,amount_02_2013,amount_03_2013,amount_04_2013,amount_05_2013,amount_06_2013,amount_07_2013,amount_08_2013,amount_09_2013,amount_10_2013,amount_11_2013,amount_12_2013,amount_01_2014,amount_02_2014,amount_03_2014,amount_04_2014,amount_05_2014,amount_06_2014,amount_07_2014,amount_08_2014,amount_09_2014,amount_10_2014,amount_11_2014,amount_12_2014,amount_01_2015,amount_02_2015,amount_03_2015,amount_04_2015,amount_05_2015,amount_06_2015,amount_07_2015,amount_08_2015,amount_09_2015,amount_10_2015,amount_11_2015,amount_12_2015,amount_01_2016,amount_02_2016,amount_03_2016,amount_04_2016,amount_05_2016,amount_06_2016,amount_07_2016,amount_08_2016,amount_09_2016,amount_10_2016,amount_11_2016,amount_12_2016,amount_01_2017,amount_02_2017,amount_03_2017,amount_04_2017,amount_05_2017,amount_06_2017,amount_07_2017,amount_08_2017,amount_09_2017,amount_10_2017,amount_11_2017,amount_12_2017,initial,first_gift,second_year,second_with_gap,multi_year,key_multi_year,recovered_multi_year,inconsistent_multi_year ,recovered_key_multi_year,lapsed_after_first,lapsed_after_first_long,lapsed_after_second,lapsed_multi_year,lapsed_long_multi_year,lapsed_key_multi_year,lapsed_long,Column12,,,,,,,,,,,
1425964,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,960127c1da5786f9462896d2eaf19405,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1930913,lapsed_long,0,9900,0,0,0,9900,0,0,0,0,9576212f3e2810208db8b8e893ceb22a,1/1/2014,9900,0,2,1,1,1,0,9900,0,0,0,0,1,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1137409,lapsed_long,2500,0,0,0,0,2500,0,0,0,0,d4a4ee338c3c199f7352e09149c098d6,1/1/2013,2500,0,2,1,1,1,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
994174,first_gift,0,0,0,0,0,10000,0,0,0,0,fff44866006d63acbc3952625762d3d2,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
17824,lapsed_key_multi_year,37050,43300,6000,14000,500,37050,43300,6000,14000,500,75533ce8a681887e2bf3d88aa993900c,1/1/2013,500,0,6,5,5,5,37050,43300,6000,14000,500,99,16,2,18,1,0,0,0,0,0,0,6250,0,8000,0,0,0,37300,0,13500,37050,43300,6000,14000,500,99,16,2,18,1,0,0,0,0,0,0,6250,0,8000,0,0,0,37300,0,13500,0,0,0,0,2300,5000,10150,9200,7000,700,200,2500,4500,10600,0,0,2000,0,26000,200,0,0,0,0,0,5000,0,0,0,0,1000,0,0,0,0,0,2400,0,0,0,0,1000,0,2100,0,8500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
1783585,lapsed_after_first,0,0,0,0,5000,5000,0,0,0,0,f425a3d142998c431bd6550920a7003b,1/1/2017,5000,0,2,1,1,1,0,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1261167,lapsed_long,0,2000,0,0,0,2000,0,0,0,0,c773d2d067b0a8725912bba9cf573306,1/1/2014,2000,0,2,1,1,1,0,2000,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1979610,lapsed_after_first,0,0,0,0,5000,5000,0,0,0,0,06c4e472f7ce85a761b109bc739df78f,1/1/2017,5000,0,2,1,1,1,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
758590,lapsed_after_second,0,0,0,10000,10000,10000,10000,0,0,0,bc7e87dd944d7ef6b05a3414fdf619c6,1/1/2016,10000,0,3,2,2,2,0,0,0,10000,10000,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,
80803,lapsed_long,2000,0,0,0,0,2000,0,0,0,0,5a84c6cf7c72392ec6677fe9100da659,1/1/2013,2000,0,2,1,1,1,2000,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1198579,lapsed_long,500,0,0,0,0,500,0,0,0,0,2d9d4a3172206c371e39d11a1dd706c5,1/1/2013,500,0,2,1,1,1,500,0,0,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1747928,lapsed_long,0,5000,0,0,0,5000,0,0,0,0,de4a7579f3f96b6f2b17368250e2dcaa,1/1/2014,5000,0,2,1,1,1,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1177810,lapsed_long,0,0,5000,0,0,5000,0,0,0,0,e1c5463f8ba587235049fe2601566006,1/1/2015,5000,0,2,1,1,1,0,0,5000,0,0,0,0,2,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1394451,lapsed_after_first_long,0,0,0,20000,0,20000,0,0,0,0,78929af15f5ff827d839e88710c056c5,1/1/2016,20000,0,2,1,1,1,0,0,0,20000,0,0,0,0,1,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1300292,first_gift,0,0,0,0,0,2500,0,0,0,0,9eb6e71e133c8dd87e3ddfb4f055a343,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
813396,lapsed_after_first_long,0,0,0,500,0,500,0,0,0,0,a6801f31b70ac9035d38605227b7870c,1/1/2016,500,0,2,1,1,1,0,0,0,500,0,0,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1276352,lapsed_after_first_long,0,0,0,2500,0,2500,0,0,0,0,cf60c42a5944a657b86e5339e0538984,1/1/2016,2500,0,2,1,1,1,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1918570,lapsed_long,0,0,11461,0,0,11461,0,0,0,0,74ce28c2af31bfc7fed20d1b903e49f7,1/1/2015,11461,0,2,1,1,1,0,0,11461,0,0,0,0,1,0,0,0,0,0,11461,0,0,0,0,0,0,0,0,0,0,0,11461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1712818,lapsed_after_first,0,0,0,0,9900,9900,0,0,0,0,51269e9fa3ac8cac03b87ba49884fc41,1/1/2017,9900,0,2,1,1,1,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
356098,lapsed_after_first_long,0,0,0,12000,0,12000,0,0,0,0,fd95594ed51059c7869e855dd4ae5b71,1/1/2016,12000,0,2,1,1,1,0,0,0,12000,0,0,0,0,1,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1327883,lapsed_long,5000,0,0,0,0,5000,0,0,0,0,e06368d3bed3cef620bbf4543b8b509f,1/1/2013,5000,0,2,1,1,1,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1492896,lapsed_after_first_long,0,0,0,5000,0,5000,0,0,0,0,3bf5bb6d7ae5b1cef667011d9144ca76,1/1/2016,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1227680,lapsed_long,0,0,2500,0,0,2500,0,0,0,0,3790e59202c3747d4780b77249cbae6b,1/1/2015,2500,0,2,1,1,1,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1638357,lapsed_after_first,0,0,0,0,2000,2000,0,0,0,0,6d38b7e2455b9df7ec408bc1b3257d17,1/1/2017,2000,0,2,1,1,1,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
1920195,lapsed_after_first_long,0,0,0,2500,0,2500,0,0,0,0,af3e9ac2dc6d3d166ab25864a99da3e2,1/1/2016,2500,0,2,1,1,1,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
18692,key_multi_year,0,0,36500,27500,32500,36500,27500,32500,5000,0,de1b6f1d2ec342143f56d1d9bf432f2d,1/1/2015,0,0,4,4,4,4,0,0,36500,27500,32500,0,0,10,10,11,0,0,0,0,0,0,0,0,0,5000,0,0,0,9000,0,36500,27500,32500,5000,0,10,10,11,2,0,0,0,0,0,0,0,0,5000,0,0,0,9000,0,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500,0,0,0,0,0,5000,0,5000,0,5000,2500,2500,2500,2500,2500,2500,2500,2500,0,0,7500,0,5000,0,0,5000,2500,5000,2500,2500,2500,2500,2500,2500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
83354,lapsed_after_first_long,0,0,0,22181,0,22181,0,0,0,0,77ce31145b2c65853477ec17f082ca5c,1/1/2016,22181,0,2,1,1,1,0,0,0,22181,0,0,0,0,1,0,0,0,0,0,22181,0,0,0,0,0,0,0,0,0,0,22181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1740172,lapsed_after_first,0,0,0,0,2500,2500,0,0,0,0,74dd5eeef4dc2f11b9b6ba12dab75367,1/1/2017,2500,0,2,1,1,1,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
926794,lapsed_long,0,0,5000,0,0,5000,0,0,0,0,c3393b5d6bfe3dd04f2e2ab8753b61ac,1/1/2015,5000,0,2,1,1,1,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
424566,lapsed_after_first_long,0,0,0,38500,0,38500,0,0,0,0,053535862d1d0c0fad74ac27d62d5101,1/1/2016,38500,0,2,1,1,1,0,0,0,38500,0,0,0,0,4,0,0,0,0,0,38500,0,0,0,0,0,0,0,0,0,0,38500,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
1663206,lapsed_long,0,0,2500,0,0,2500,0,0,0,0,c94b836510aae870fcd8575446c7b2bd,1/1/2015,2500,0,2,1,1,1,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1258126,lapsed_after_first,0,0,0,0,2500,2500,0,0,0,0,9186f0d77454139a042202661b6af81d,1/1/2017,2500,0,2,1,1,1,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
98253,lapsed_long,0,0,5000,0,0,5000,0,0,0,0,e543329e4e9d7f2a28b5cd94dc812387,1/1/2015,5000,0,2,1,1,1,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1196997,lapsed_long,0,0,25000,0,0,25000,0,0,0,0,4f8f4bd1a9f02f27cdba39f07916bea4,1/1/2015,25000,0,2,1,1,1,0,0,25000,0,0,0,0,6,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
1691139,first_gift,0,0,0,0,0,3000,0,0,0,0,eb456af1585ab683774bd406b89768a1,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
395138,first_gift,0,0,0,0,0,2500,0,0,0,0,d2a61f8133742b2c1a3d6bda0ec5cce3,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1063601,first_gift,0,0,0,0,0,4978,0,0,0,0,03d473da7db5b90d5c5fba3af999303b,1/1/2018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
